"region","submission","activity","path","type","pollutant","fuel","product","species","unit","scenario","confidential","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"DE","DE_NEXT","TRACTION_ROAD_PC_DIESEL_EURO4_NON_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_PC_DIESEL,TRACTION_ROAD_PC_DIESEL_EURO4,TRACTION_ROAD_PC_DIESEL_EURO4_NON_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,501.67958,1996.75791,5227.92349,13821.91648,26911.47897,42343.12927,61403.02639,81072.67536,92669.02997,93168.23705,89126.37594,79268.49861,75806.56418,71514.59367,65513.95399,59343.04604,52792.06193,43464.40545,36818.70550,27013.15808
"DE","DE_NEXT","TRACTION_ROAD_PC_DIESEL_EURO4_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_PC_DIESEL,TRACTION_ROAD_PC_DIESEL_EURO4,TRACTION_ROAD_PC_DIESEL_EURO4_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,457.83324,1912.98084,4864.59719,13836.97819,25902.97249,40071.97024,56506.70215,72293.48935,83724.43812,84734.04273,79804.88809,71010.38903,67541.27431,63588.94527,57231.58437,52336.71936,47245.47270,38171.34027,32289.52433,23745.75022
"DE","DE_NEXT","TRACTION_ROAD_PC_DIESEL_EURO5_HIGHWAY","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_PC_DIESEL,TRACTION_ROAD_PC_DIESEL_EURO5,TRACTION_ROAD_PC_DIESEL_EURO5_HIGHWAY","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,,,525.60035,4908.82446,15581.67167,33754.13673,50840.05498,69929.15672,86150.72767,93944.17861,93626.84479,88569.44754,78864.19156,72916.78480,52682.12866
"DE","DE_NEXT","TRACTION_ROAD_PC_DIESEL_EURO5_NON_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_PC_DIESEL,TRACTION_ROAD_PC_DIESEL_EURO5,TRACTION_ROAD_PC_DIESEL_EURO5_NON_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,,,598.45506,5576.35136,17983.60734,38544.92580,58796.91368,80145.00083,97393.31435,104267.00724,101739.81381,95362.23363,84166.47796,77142.43377,60225.78342
"DE","DE_NEXT","TRACTION_ROAD_PC_DIESEL_EURO5_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_PC_DIESEL,TRACTION_ROAD_PC_DIESEL_EURO5,TRACTION_ROAD_PC_DIESEL_EURO5_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,,,527.71959,4981.11745,16168.73223,34122.75669,52065.51028,70584.27719,85606.01297,90079.48761,88715.95241,84346.10007,73037.83032,66831.15690,52289.68607
"DE","DE_NEXT","TRACTION_ROAD_PC_DIESEL_EURO6ab_HIGHWAY","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_PC_DIESEL,TRACTION_ROAD_PC_DIESEL_EURO6ab,TRACTION_ROAD_PC_DIESEL_EURO6ab_HIGHWAY","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,,,,24.41156,92.55771,196.59133,435.88527,1336.03530,4844.14131,16063.15634,35937.71374,57049.33806,67820.59476,69966.31861,51889.99726
"DE","DE_NEXT","TRACTION_ROAD_PC_DIESEL_EURO6ab_NON_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_PC_DIESEL,TRACTION_ROAD_PC_DIESEL_EURO6ab,TRACTION_ROAD_PC_DIESEL_EURO6ab_NON_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,,,,28.38110,109.36844,229.91757,516.58586,1570.56414,5619.74132,18303.30864,40084.15758,62987.75316,74124.62629,75649.95497,60381.33327
"DE","DE_NEXT","TRACTION_ROAD_PC_DIESEL_EURO6ab_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_PC_DIESEL,TRACTION_ROAD_PC_DIESEL_EURO6ab,TRACTION_ROAD_PC_DIESEL_EURO6ab_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,,,,25.81446,100.12124,207.22211,465.63427,1404.49011,5009.90149,16051.56886,35496.01503,56606.91359,65328.89092,66543.19848,53218.04672
"DE","DE_NEXT","TRACTION_ROAD_PC_DIESEL_EURO6c_HIGHWAY","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_PC_DIESEL,TRACTION_ROAD_PC_DIESEL_EURO6c,TRACTION_ROAD_PC_DIESEL_EURO6c_HIGHWAY","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92726,1267.49676,3377.42827,3375.04405
"DE","DE_NEXT","TRACTION_ROAD_PC_DIESEL_EURO6c_NON_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_PC_DIESEL,TRACTION_ROAD_PC_DIESEL_EURO6c,TRACTION_ROAD_PC_DIESEL_EURO6c_NON_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02723,1391.82304,3676.21473,3975.27010
"DE","DE_NEXT","TRACTION_ROAD_PC_DIESEL_EURO6c_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_PC_DIESEL,TRACTION_ROAD_PC_DIESEL_EURO6c,TRACTION_ROAD_PC_DIESEL_EURO6c_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92275,1221.78056,3220.11096,3489.35461
"DE","DE_NEXT","TRACTION_ROAD_PC_DIESEL_EURO6d_HIGHWAY","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_PC_DIESEL,TRACTION_ROAD_PC_DIESEL_EURO6d,TRACTION_ROAD_PC_DIESEL_EURO6d_HIGHWAY","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.08403,2153.54419
"DE","DE_NEXT","TRACTION_ROAD_PC_DIESEL_EURO6d_NON_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_PC_DIESEL,TRACTION_ROAD_PC_DIESEL_EURO6d,TRACTION_ROAD_PC_DIESEL_EURO6d_NON_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.05363,2510.54149
"DE","DE_NEXT","TRACTION_ROAD_PC_DIESEL_EURO6d_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_PC_DIESEL,TRACTION_ROAD_PC_DIESEL_EURO6d,TRACTION_ROAD_PC_DIESEL_EURO6d_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.62853,2192.96001
"DE","DE_NEXT","TRACTION_ROAD_PC_DIESEL_EURO6dtemp_HIGHWAY","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_PC_DIESEL,TRACTION_ROAD_PC_DIESEL_EURO6dtemp,TRACTION_ROAD_PC_DIESEL_EURO6dtemp_HIGHWAY","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,8.11291,2584.55522,13568.40758,21303.04081
"DE","DE_NEXT","TRACTION_ROAD_PC_DIESEL_EURO6dtemp_NON_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_PC_DIESEL,TRACTION_ROAD_PC_DIESEL_EURO6dtemp,TRACTION_ROAD_PC_DIESEL_EURO6dtemp_NON_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,8.98753,2838.06935,14768.74611,25091.62421
"DE","DE_NEXT","TRACTION_ROAD_PC_DIESEL_EURO6dtemp_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_PC_DIESEL,TRACTION_ROAD_PC_DIESEL_EURO6dtemp,TRACTION_ROAD_PC_DIESEL_EURO6dtemp_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,8.07330,2491.37517,12931.69244,22012.67873
"DE","DE_NEXT","TRACTION_ROAD_PC_DIESEL_NO_EURO_HIGHWAY","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_PC_DIESEL,TRACTION_ROAD_PC_DIESEL_NO_EURO,TRACTION_ROAD_PC_DIESEL_NO_EURO_HIGHWAY","AD",,"DIESEL",,,"TJ","REF","FALSE",51304.66036,49051.14389,45373.03707,41838.08134,35786.85355,31865.81789,26824.12079,23197.99901,18105.63464,14373.33767,11137.57466,10001.45260,7998.45557,6405.62402,5412.87487,4798.80728,1750.29318,1387.09728,939.96606,799.97863,670.60360,615.66036,533.11352,508.64689,494.28185,481.82859,480.15448,487.10987,478.99015,490.75731,744.64496
"DE","DE_NEXT","TRACTION_ROAD_PC_DIESEL_NO_EURO_NON_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_PC_DIESEL,TRACTION_ROAD_PC_DIESEL_NO_EURO,TRACTION_ROAD_PC_DIESEL_NO_EURO_NON_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",54870.96742,51584.77462,47013.14865,42742.60875,38055.12551,34491.52378,28889.13961,24563.33499,18659.82336,14454.80463,10968.44971,9559.96022,7371.19100,5685.92534,4634.56228,4005.37757,1661.04104,1297.18102,868.10806,721.40097,602.02389,537.77565,465.20871,435.92892,416.74938,405.38520,403.29865,414.12696,411.67179,425.07029,725.07717
"DE","DE_NEXT","TRACTION_ROAD_PC_DIESEL_NO_EURO_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_PC_DIESEL,TRACTION_ROAD_PC_DIESEL_NO_EURO,TRACTION_ROAD_PC_DIESEL_NO_EURO_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",55434.37156,48779.12069,42021.68658,39689.26036,31519.20846,26653.80597,22013.75940,18225.01564,13829.44932,10526.19743,7624.20150,6957.44873,5428.53316,3912.58110,3127.56082,2648.73664,1490.51047,1130.48879,708.39773,597.04596,505.59367,445.51694,390.65461,366.99533,351.62232,327.40779,330.17649,338.64264,333.59979,346.41838,591.00139
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_EUROI_HIGHWAY","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_EUROI,TRACTION_ROAD_HDV_DIESEL_EUROI_HIGHWAY","AD",,"DIESEL",,,"TJ","REF","FALSE",,1938.27190,13506.90359,34302.38459,53001.13812,71055.68377,72594.92011,68155.01526,62300.18352,55042.97249,44128.92724,31806.79810,24906.05583,18883.96732,14670.32704,10365.28647,8442.82084,6329.96538,4079.32633,2928.61870,2492.04290,1951.55927,1613.09627,1319.78307,1004.86091,866.90116,730.07570,619.46604,517.65633,462.85862,393.89972
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_EUROI_NON_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_EUROI,TRACTION_ROAD_HDV_DIESEL_EUROI_NON_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,830.99867,6555.41692,17182.85061,25936.76992,37137.77004,38474.49659,35727.06961,33016.07168,28541.33919,23538.63360,17036.45748,13307.21402,10044.88612,7729.06863,5955.10246,4591.10981,3335.15063,2222.74739,1828.70472,1530.16950,1183.33010,982.08842,785.42564,593.77451,500.87646,418.37789,353.66025,294.53614,260.91791,218.78460
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_EUROI_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_EUROI,TRACTION_ROAD_HDV_DIESEL_EUROI_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,645.04253,5303.41569,14261.46111,20259.83995,28595.93149,29784.95211,28174.36471,26217.91848,23335.31025,19283.69392,14326.44891,11331.90200,8653.58829,6771.09971,5035.69082,3984.71053,2938.18241,1934.29249,1496.61620,1252.73345,964.57151,796.61025,638.15201,478.93576,390.10328,330.72207,273.25918,222.53853,194.94444,162.53943
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_EUROII_HIGHWAY","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_EUROII,TRACTION_ROAD_HDV_DIESEL_EUROII_HIGHWAY","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,2291.62972,15792.99977,44198.42842,81584.79089,128842.76610,182895.97661,210729.91759,197634.50736,169823.79666,135315.68962,107750.25298,76556.54017,62069.63682,45441.57538,30393.97775,21066.29178,17670.91805,13518.16315,10813.64369,8598.52449,6341.04959,5264.97298,4218.76111,3368.97479,2625.04469,2171.45563,1707.15450
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_EUROII_NON_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_EUROII,TRACTION_ROAD_HDV_DIESEL_EUROII_NON_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,1086.20307,7734.44898,21331.02277,38835.72836,61664.02194,84695.70025,99529.61683,92724.88912,79662.58111,63515.55393,50499.67078,39571.52801,30654.39731,21903.73861,15174.24153,12185.04211,10129.63489,7709.84627,6250.71735,4900.25259,3618.57723,2949.82834,2356.13821,1880.57037,1464.69251,1205.67247,933.29454
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_EUROII_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_EUROII,TRACTION_ROAD_HDV_DIESEL_EUROII_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,848.82377,5979.35635,16438.00269,29892.25671,47199.14457,66084.31138,76778.20778,71988.16692,62141.72635,49963.43524,40120.17451,30135.30326,24529.82384,18145.72112,12724.58744,9540.81992,8023.95423,6151.04046,4966.57341,3917.73819,2882.91192,2307.42625,1866.17400,1486.95022,1154.46749,951.71134,733.27163
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_EUROIII_HIGHWAY","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_EUROIII,TRACTION_ROAD_HDV_DIESEL_EUROIII_HIGHWAY","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,3730.68451,29289.84327,68268.67827,103211.29809,138453.43077,152560.39215,174345.52945,154131.68224,123007.96073,89191.93028,77492.44755,59381.55830,46597.33153,36515.04964,26367.15706,21251.29624,16665.79226,13066.87855,9934.33229,7911.11684,5988.80772
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_EUROIII_NON_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_EUROIII,TRACTION_ROAD_HDV_DIESEL_EUROIII_NON_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,1672.24558,12921.94612,30323.21971,45786.84344,61007.26622,73789.57869,80492.21274,69422.85870,56555.78029,47468.82781,40989.05361,31431.24619,25226.94168,19659.02115,14312.36499,11380.77848,8927.64230,7004.46188,5322.45443,4220.74940,3141.11139
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_EUROIII_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_EUROIII,TRACTION_ROAD_HDV_DIESEL_EUROIII_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,1278.20747,9568.55850,22452.30173,33842.36457,44888.70169,50811.65017,58056.42654,51713.42520,42381.16109,33111.25229,29185.06513,22884.92791,18561.95979,14775.65747,10851.58526,8614.60266,6895.51083,5483.60338,4211.19572,3373.70454,2505.36493
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_EUROIV_HIGHWAY","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_EUROIV,TRACTION_ROAD_HDV_DIESEL_EUROIV_HIGHWAY","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,112.73621,3885.44658,10587.03560,21235.84613,34494.57875,34353.25608,33390.79871,28177.49947,24104.88655,20637.31709,16311.53563,14207.51124,11787.26653,9679.28759,7650.52603,6319.00833,4922.97061
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_EUROIV_NON_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_EUROIV,TRACTION_ROAD_HDV_DIESEL_EUROIV_NON_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,43.51980,1696.66656,4537.79378,9818.33961,16830.59408,19386.73455,18573.47221,15660.70589,13666.09567,11601.14228,9234.37924,7930.25150,6576.44023,5395.39956,4256.41951,3496.46567,2671.71053
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_EUROIV_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_EUROIV,TRACTION_ROAD_HDV_DIESEL_EUROIV_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,25.78886,990.89230,2861.05188,7024.61727,12292.67735,13102.30106,12641.79499,10803.04356,9465.58749,8161.56490,6527.42439,5593.14916,4730.21482,3937.49028,3143.29032,2612.19804,1993.61750
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_EUROV_HIGHWAY","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_EUROV,TRACTION_ROAD_HDV_DIESEL_EUROV_HIGHWAY","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,9179.86328,36209.32588,78375.95721,106610.65266,150156.79845,181740.60901,213894.05986,232912.85746,205521.40197,175000.69941,137147.40596,106794.65934,80935.68571,64052.88475,48811.56272
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_EUROV_NON_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_EUROV,TRACTION_ROAD_HDV_DIESEL_EUROV_NON_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,3795.55340,14566.27198,32269.72826,51114.34096,72039.49800,87248.48978,104612.09627,113237.24903,101158.12825,85303.37731,67254.93450,52699.16017,40157.54228,31877.95877,24015.52706
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_EUROV_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_EUROV,TRACTION_ROAD_HDV_DIESEL_EUROV_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,2285.72335,8929.59802,19774.88049,28907.15048,41610.72181,50995.07011,60785.33904,66565.79055,60074.44068,51498.82902,42492.85908,34689.36676,27387.87644,22468.55129,17157.91482
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_EUROVI_HIGHWAY","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_EUROVI,TRACTION_ROAD_HDV_DIESEL_EUROVI_HIGHWAY","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,,,,,,,1272.55553,10071.76995,40983.84447,95482.87535,146030.59594,186470.80073,210881.22184,238237.93513,246441.93701
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_EUROVI_NON_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_EUROVI,TRACTION_ROAD_HDV_DIESEL_EUROVI_NON_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,,,,,,,583.43278,4591.20842,19109.74938,43885.32260,66934.94735,85193.19773,95925.92741,107601.74109,109263.18973
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_EUROVI_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_EUROVI,TRACTION_ROAD_HDV_DIESEL_EUROVI_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",,,,,,,,,,,,,,,,,,,,,,,293.24132,2356.03087,9839.46999,22542.56877,35516.48369,46790.36829,54275.72677,62505.00776,64012.88992
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_NO_EURO_HIGHWAY","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_NO_EURO,TRACTION_ROAD_HDV_DIESEL_NO_EURO_HIGHWAY","AD",,"DIESEL",,,"TJ","REF","FALSE",202133.86962,217560.98878,226480.09103,217688.80474,202778.48070,177581.51213,149166.16752,129706.25577,112669.46912,95789.23991,71606.11608,54735.52293,41391.52374,30325.35471,23131.72922,16322.05927,13421.44643,10233.66632,6697.89373,4942.86383,4336.47526,3514.83904,3024.27295,2627.11223,2156.06862,2001.39054,1826.48887,1685.04400,1524.32292,1478.84585,1347.36044
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_NO_EURO_NON_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_NO_EURO,TRACTION_ROAD_HDV_DIESEL_NO_EURO_NON_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",113262.35797,119615.09468,125538.57910,121880.88105,121128.44378,108723.50799,90675.62196,77404.43944,67705.87491,56004.22594,42746.90548,31870.55783,23911.86019,17331.25529,13022.69169,9968.72069,7735.81069,5704.05066,3852.03119,3242.82477,2784.98316,2218.17446,1907.91797,1611.19528,1306.58573,1187.70971,1077.77608,993.50983,899.50634,867.39966,780.66202
"DE","DE_NEXT","TRACTION_ROAD_HDV_DIESEL_NO_EURO_URBAN","SECTORAL_APPROACH,1A,1A3,1A3b,1A3bi,TRACTION_ROAD_HDV_DIESEL,TRACTION_ROAD_HDV_DIESEL_NO_EURO,TRACTION_ROAD_HDV_DIESEL_NO_EURO_URBAN","AD",,"DIESEL",,,"TJ","REF","FALSE",86405.00028,95491.24450,102974.58742,102400.11889,100608.66071,88597.02029,74183.51229,64168.26289,56274.46732,47591.64161,36070.87366,27292.70146,20661.79429,15086.18310,11524.77203,8535.98111,6770.98458,5028.14388,3319.63659,2650.92416,2267.07547,1789.99206,1535.47457,1297.52998,1043.29478,908.29280,837.78749,749.34621,661.54098,632.94412,570.27200
